677|CENTRO DIFUSOR DEL LIBRO
678|CENTRO E. DE AMERICA LATINA
679|CENTRO ED. DE AMERICA LATINA
680|CENTRO ED.DE AMERICA LATINA
681|CENTRO EDEITOR DE CULTURA
682|CENTRO EDIT AMERICA LATINA
683|CENTRO EDITOR
684|CENTRO EDITOR A. LATINA
685|CENTRO EDITOR AMERCIA LATINA
686|CENTRO EDITOR AMERICA LATINA
687|CENTRO EDITOR DE ACA LATINA
688|CENTRO EDITOR DE AMERICA
689|CENTRO EDITOR DE AMERICA LAT.
690|CENTRO EDITOR DE AMERICA LATI
691|CENTRO EDITOR DE AMERICA LATIN
692|CENTRO EDITOR DE CULTURA
693|CENTRO EDITOR DE CULTURA ARGEN
694|CENTRO EDITOR DE MAERICA LATI
695|CENTRO EDITOR DEL AUTOR
696|CENTRO EDITOR PARA AMERICA LAT
697|CENTRO ESTUDIANTE-INGENIERIA
698|CENTRO ESTUDIANTES DE DERECHO
699|CENTRO ESTUDIANTES DE MINERIA
700|CENTRO ESTUDIANTES-INGENIERIA
701|CENTRO PEDAGOGICO
702|CENTRO REGIONAL AYUDA TECNICA
703|CENTRO REGIONAL DE AYUDA TEC.
704|CENTRO REGIONAL DE AYUDA TECNI
705|CENTRUM
706|CENTURION
707|CEPE
708|CERO
709|CERVANTES
710|CESARINA HNS.
711|CESARINI
712|CESARINI HNOS
713|CESARINI HNOS.
714|CESARINO HNOS.
715|CESNI
716|CFI
717|CHARPANTIER
718|CHARWELL BOOKS
719|CHERUBINI
720|CHILE SM
721|CHILE UNIVERSALES
722|CIA GENERAL DE EDICIONES
723|CIA. GRAL. DE EDICIONES
724|CIAMOR
725|CIC
726|CICCUS
727|CICERON
728|CICLO BASICO COMUN
729|CID
730|CID EDITOR
731|CIDCLI
732|CIELOSUR
733|CIENCIA DE LA ADMINISTRACION
734|CIENCIA HOY
735|CIENCIA NUEVA
736|CIENCIAS DE LA ADMINISTRACION
737|CIENCIAS DEL HOMBRE
738|CIENCIAS NATURALES
739|CIENCIAS SOCIALES UBA
740|CIENCIAS Y LETRAS
741|CIENTIFICA ARGENTINA
742|CIENTIFICAS
743|CIENTIFICO MEDICA
744|CIENTIFICO MEDICA ESPA�OLA
745|CIENTIFICO-MEDICA
746|CIENTIFICO-MEDICO
747|CIFCA
748|CILIMPRES
749|CIM
750|CIMA
751|CIMARRON
752|CINCEL
753|CINCO
754|CINCO EDICIONES
755|CIORDA & RODRGUEZ
756|CIORDIA
757|CIORDIA & RODRIGEZ
758|CIORDIA & RODRIGUEZ
759|CIORDIA RODRIGUEZ
760|CIPECC
761|CIRCE
762|CIRCULO CRIOLLO MARTIN CASTRO
763|CIRCULO DE EDITORES
764|CIRCULO DE LECTORES
765|CIRCULO DE LECTORES.
766|CIRCULO DE SUBOFICIALES DE LA
767|CIRCULO EDITORIAL
768|CIRCULO LATINO AUSTRAL
769|CIRCULO LITERARIO
770|CIRCULO MILITAR
771|CIRCULO MILITAR.
772|CISNE
773|CITANIA
774|CITERA
775|CIUDAD ARGENTINA
776|CIUDAD ATU.DE BS.AS.:ARTEMISA
777|CIUDAD AUTON.DE BS.AS.
778|CIUDAD DE LIBERTAD
779|CIVISMO
780|CLACSO
781|CLADIUS
782|CLARETIANA
783|CLARIDAD
784|CLARIDAD.
785|CLARIN
786|CLARIN AGUILAR
787|CLASA
788|CLAUDIO GARCIA Y CIA.
789|CLAXON
790|CLIPER
791|CLUB DE ESTUDIO
792|CLUB DE GIMNASIA Y ESGRIMA
793|CLUB DE LECTORES
794|CLUB DEL ESTUDIO
795|CLUB INTERNACIONAL DEL LIBRO
